product_id,brand,listing_price,sale_price,discount,revenue,rating,reviews
CM7531,Adidas,59.99,59.99,0.0,5939.01,4.8,55.0
EG1369,Adidas,189.99,189.99,0.0,7523.6,3.9,22.0
EG1837,Adidas,149.99,149.99,0.0,25918.27,2.2,96.0
FV6106,Adidas,279.99,279.99,0.0,26711.05,2.2,53.0
FV4526,Adidas,89.99,89.99,0.0,9556.94,3.9,59.0
EG3729,Adidas,129.99,129.99,0.0,22696.25,4.8,97.0
FU8941,Adidas,159.99,159.99,0.0,13535.15,4.7,47.0
FU8932,Adidas,119.99,119.99,0.0,7991.33,3.5,37.0
CM6080,Adidas,12.99,12.99,0.0,210.44,4.2,9.0
CM6051,Adidas,12.99,12.99,0.0,210.44,4.9,9.0
CM6052,Adidas,12.99,12.99,0.0,467.64,2.0,20.0
CM6081,Adidas,12.99,12.99,0.0,1449.68,2.9,62.0
CM6068,Adidas,14.99,14.99,0.0,2077.61,3.9,77.0
FV4418,Adidas,99.99,99.99,0.0,719.93,3.6,4.0
CM6069,Adidas,14.99,14.99,0.0,1699.87,3.8,63.0
CM6073,Adidas,14.99,14.99,0.0,2482.34,4.8,92.0
FV4525,Adidas,109.99,109.99,0.0,1979.82,3.4,10.0
CM6044,Adidas,12.99,12.99,0.0,1426.3,2.6,61.0
FV2875,Adidas,79.99,79.99,0.0,0.0,4.5,0.0
FW2152,Adidas,129.99,129.99,0.0,18250.6,1.0,78.0
FV2874,Adidas,79.99,79.99,0.0,7775.03,3.8,54.0
CJ8072,Adidas,55.99,27.99,0.5,4836.67,4.5,96.0
CJ8088,Adidas,49.99,24.99,0.5,4003.4,4.9,89.0
CK9657,Adidas,42.99,21.49,0.5,1856.74,3.3,48.0
AC7043,Adidas,99.99,49.99,0.5,4409.12,2.4,49.0
FW9783,Adidas,129.99,129.99,0.0,20590.42,4.6,88.0
F35607,Adidas,149.99,89.99,0.4,11014.78,4.3,68.0
CJ8111,Adidas,42.99,21.49,0.5,2553.01,2.6,66.0
CL7446,Adidas,42.99,21.49,0.5,3249.29,1.5,84.0
G26990,Adidas,149.99,104.99,0.3,12283.83,2.5,65.0
CJ0194,Adidas,59.99,29.99,0.5,701.77,4.6,13.0
EH0021,Adidas,39.99,27.99,0.3,2216.81,2.5,44.0
B44861,Adidas,55.99,27.99,0.5,3073.3,2.8,61.0
EE7610,Adidas,55.99,33.59,0.4,3446.33,3.4,57.0
BD7439,Adidas,79.99,39.99,0.5,791.8,0.0,11.0
F34604,Adidas,39.99,19.99,0.5,2482.76,3.4,69.0
CJ8107,Adidas,45.99,22.99,0.5,1862.19,3.1,45.0
B37550,Adidas,149.99,74.99,0.5,1754.77,2.8,13.0
CJ8069,Adidas,55.99,27.99,0.5,4584.76,2.6,91.0
CJ7992,Adidas,45.99,22.99,0.5,2110.48,1.5,51.0
CJ7987,Adidas,55.99,27.99,0.5,3728.27,3.5,74.0
F36162,Adidas,52.99,26.49,0.5,1573.51,4.4,33.0
G26776,Adidas,159.99,79.99,0.5,1295.84,4.7,9.0
CG6537,Adidas,79.99,39.99,0.5,2375.41,4.6,33.0
BB9420,Adidas,229.99,114.99,0.5,1448.87,3.0,7.0
CK9660,Adidas,55.99,27.99,0.5,4433.62,4.0,88.0
CJ8109,Adidas,45.99,22.99,0.5,2110.48,1.5,51.0
CJ0044,Adidas,49.99,20.0,0.6,2448.0,3.3,68.0
CJ8116,Adidas,45.99,18.4,0.6,2881.44,2.0,87.0
CK9445,Adidas,45.99,22.99,0.5,1489.75,2.8,36.0
EF0148,Adidas,59.99,35.99,0.4,2915.19,3.7,45.0
CG7123,Adidas,79.99,39.99,0.5,6910.27,3.0,96.0
EE5677,Adidas,89.99,53.99,0.4,971.82,2.2,10.0
EE5819,Adidas,79.99,47.99,0.4,7342.47,1.0,85.0
EE5834,Adidas,65.99,39.59,0.4,5130.86,1.5,72.0
EE5361,Adidas,79.99,47.99,0.4,7774.38,3.5,90.0
EE4924,Adidas,119.99,71.99,0.4,10625.72,4.2,82.0
CJ0180,Adidas,55.99,27.99,0.5,1612.22,4.9,32.0
F36645,Adidas,59.99,29.99,0.5,4534.49,3.9,84.0
AQ0907,Adidas,189.99,94.99,0.5,13336.6,3.7,78.0
CM4930,Adidas,59.99,59.99,0.0,9934.34,3.8,92.0
CM4547,Adidas,24.99,17.49,0.3,62.96,4.3,2.0
EE6377,Adidas,119.99,71.99,0.4,3109.97,3.8,24.0
DB0271,Adidas,49.99,24.99,0.5,2878.85,4.9,64.0
G27402,Adidas,119.99,71.99,0.4,2591.64,2.8,20.0
EE7843,Adidas,39.99,23.99,0.4,2245.46,3.9,52.0
EG6864,Adidas,139.99,139.99,0.0,9323.33,3.8,37.0
EH0173,Adidas,79.99,79.99,0.0,4463.44,2.9,31.0
EH2181,Adidas,129.99,129.99,0.0,14740.87,2.8,63.0
FV4529,Adidas,109.99,109.99,0.0,11086.99,2.2,56.0
CM4863,Adidas,49.99,49.99,0.0,4949.01,1.0,55.0
EE6894,Adidas,59.99,35.99,0.4,2008.24,4.2,31.0
B41823,Adidas,99.99,49.99,0.5,5488.9,3.7,61.0
CI1871,Adidas,59.99,24.0,0.6,3456.0,2.2,80.0
B43829,Adidas,49.99,24.99,0.5,764.69,3.1,17.0
F35514,Adidas,229.99,137.99,0.4,19622.18,2.2,79.0
B44820,Adidas,69.99,34.99,0.5,5542.42,1.5,88.0
B44736,Adidas,59.99,29.99,0.5,4372.54,4.2,81.0
CM4864,Adidas,49.99,49.99,0.0,629.87,4.9,7.0
F34498,Adidas,59.99,29.99,0.5,3400.87,2.7,63.0
EE6011,Adidas,149.99,89.99,0.4,9718.92,1.0,60.0
CK9656,Adidas,42.99,21.49,0.5,3017.2,2.8,78.0
CL7360,Adidas,32.99,16.49,0.5,831.1,4.5,28.0
CK9546,Adidas,39.99,19.99,0.5,3526.24,2.8,98.0
S75104,Adidas,75.99,53.19,0.3,6701.94,4.9,70.0
CK9507,Adidas,45.99,22.99,0.5,3931.29,3.5,95.0
F35598,Adidas,45.99,27.59,0.4,2731.41,2.0,55.0
CL0207,Adidas,14.99,7.49,0.5,768.47,3.4,57.0
CI9700,Adidas,55.99,22.4,0.6,80.64,1.0,2.0
CI1704,Adidas,45.99,18.4,0.6,2351.52,4.7,71.0
EE5730,Adidas,79.99,47.99,0.4,4578.25,3.6,53.0
EE6029,Adidas,75.99,45.59,0.4,7960.01,2.9,97.0
CQ2406,Adidas,79.99,79.99,0.0,13822.27,4.2,96.0
EF6552,Adidas,75.99,75.99,0.0,820.69,1.0,6.0
F36717,Adidas,55.99,55.99,0.0,7054.74,3.1,70.0
CL7284,Adidas,42.99,21.49,0.5,1818.05,0.0,47.0
F36424,Adidas,59.99,59.99,0.0,1943.68,4.9,18.0
BD7497,Adidas,79.99,39.99,0.5,1151.71,4.6,16.0
EE7901,Adidas,45.99,45.99,0.0,1324.51,3.0,16.0
EE7905,Adidas,45.99,45.99,0.0,4304.66,4.3,52.0
EE7907,Adidas,45.99,45.99,0.0,1490.08,3.1,18.0
EE7690,Adidas,49.99,49.99,0.0,1079.78,2.5,12.0
EE7696,Adidas,49.99,49.99,0.0,1439.71,3.4,16.0
EE7382,Adidas,65.99,39.59,0.4,4133.2,3.0,58.0
EE7693,Adidas,49.99,49.99,0.0,7378.52,2.4,82.0
EE7422,Adidas,49.99,29.99,0.4,215.93,4.5,4.0
EE7900,Adidas,45.99,45.99,0.0,6622.56,2.8,80.0
EE6151,Adidas,109.99,65.99,0.4,356.35,3.0,3.0
EE5399,Adidas,79.99,47.99,0.4,86.38,1.0,1.0
EE8153,Adidas,59.99,35.99,0.4,3368.66,3.9,52.0
EE6110,Adidas,75.99,45.59,0.4,1230.93,5.0,15.0
EE7881,Adidas,65.99,65.99,0.0,5107.63,3.4,43.0
EE6077,Adidas,75.99,45.59,0.4,3118.36,3.9,38.0
EE7360,Adidas,59.99,35.99,0.4,842.17,3.0,13.0
EE7880,Adidas,65.99,65.99,0.0,7602.05,4.2,64.0
CM5956,Adidas,29.99,29.99,0.0,4912.36,4.2,91.0
EE9648,Adidas,79.99,47.99,0.4,777.44,3.1,9.0
FV3020,Adidas,79.99,79.99,0.0,1295.84,4.7,9.0
CM5971,Adidas,27.99,27.99,0.0,554.2,4.7,11.0
CM5963,Adidas,27.99,27.99,0.0,2065.66,4.5,41.0
CM5978,Adidas,27.99,27.99,0.0,4635.14,3.5,92.0
CM5962,Adidas,27.99,27.99,0.0,201.53,2.7,4.0
CM5975,Adidas,29.99,29.99,0.0,2375.21,1.5,44.0
CM5961,Adidas,27.99,27.99,0.0,1410.7,4.9,28.0
CM5974,Adidas,29.99,29.99,0.0,2375.21,1.5,44.0
CM5990,Adidas,29.99,29.99,0.0,1025.66,3.7,19.0
CM5979,Adidas,27.99,27.99,0.0,906.88,3.0,18.0
AQ0863,Adidas,79.99,79.99,0.0,2447.69,3.9,17.0
CJ8104,Adidas,49.99,24.99,0.5,2294.08,2.7,51.0
CM5965,Adidas,27.99,27.99,0.0,3929.8,4.7,78.0
CL7519,Adidas,52.99,31.79,0.4,4692.2,3.2,82.0
EE5108,Adidas,129.99,77.99,0.4,6036.43,4.4,43.0
CL9930,Adidas,35.99,21.59,0.4,427.48,2.2,11.0
EF0815,Adidas,79.99,79.99,0.0,8638.92,3.8,60.0
CL9935,Adidas,27.99,16.79,0.4,2145.76,4.0,71.0
CM4795,Adidas,39.99,31.99,0.2,2360.86,3.1,41.0
F35061,Adidas,79.99,39.99,0.5,863.78,5.0,12.0
CM4978,Adidas,24.99,24.99,0.0,3148.74,2.4,70.0
EG1686,Adidas,149.99,149.99,0.0,22138.52,3.5,82.0
FV2838,Adidas,119.99,119.99,0.0,17710.52,3.3,82.0
EF4344,Adidas,119.99,119.99,0.0,9287.23,2.0,43.0
EH0188,Adidas,109.99,109.99,0.0,2573.77,3.7,13.0
EE6037,Adidas,75.99,45.59,0.4,1312.99,4.2,16.0
CM0039,Adidas,14.99,8.99,0.4,938.56,4.5,58.0
G27636,Adidas,79.99,79.99,0.0,575.93,2.9,4.0
F34392,Adidas,45.99,27.59,0.4,2582.42,3.1,52.0
EG1728,Adidas,199.99,199.99,0.0,9719.51,4.0,27.0
DB1758,Adidas,69.99,34.99,0.5,251.93,4.8,4.0
CI1822,Adidas,47.99,23.99,0.5,2159.1,5.0,50.0
CI9830,Adidas,59.99,24.0,0.6,1339.2,4.5,31.0
DB1459,Adidas,55.99,27.99,0.5,1158.79,3.6,23.0
EG5947,Adidas,129.99,64.99,0.5,3626.44,2.9,31.0
B44809,Adidas,79.99,39.99,0.5,6478.38,4.4,90.0
CG4044,Adidas,49.99,24.99,0.5,3598.56,2.4,80.0
CI9931,Adidas,55.99,27.99,0.5,4685.53,3.2,93.0
F35025,Adidas,19.99,9.99,0.5,53.95,4.9,3.0
B96344,Adidas,79.99,39.99,0.5,3887.03,2.6,54.0
CL7543,Adidas,55.99,27.99,0.5,2619.86,3.1,52.0
F35560,Adidas,79.99,39.99,0.5,7126.22,5.0,99.0
CL7399,Adidas,55.99,27.99,0.5,2116.04,4.5,42.0
CL7509,Adidas,49.99,24.99,0.5,3508.6,2.6,78.0
EF3500,Adidas,219.99,109.99,0.5,1979.82,4.0,10.0
EE8024,Adidas,59.99,29.99,0.5,161.95,1.0,3.0
EE3655,Adidas,159.99,79.99,0.5,5039.37,2.0,35.0
EE8447,Adidas,55.99,27.99,0.5,4735.91,2.0,94.0
CL7426,Adidas,45.99,22.99,0.5,1365.61,3.6,33.0
EF9182,Adidas,75.99,45.59,0.4,5087.84,2.0,62.0
EE6317,Adidas,75.99,45.59,0.4,4677.53,2.4,57.0
EF3836,Adidas,199.99,199.99,0.0,18359.08,3.0,51.0
FW5351,Adidas,109.99,109.99,0.0,10493.05,3.6,53.0
DB0958,Adidas,79.99,39.99,0.5,647.84,2.0,9.0
CI9939,Adidas,45.99,22.99,0.5,1200.08,4.8,29.0
BD7577,Adidas,79.99,39.99,0.5,575.86,4.2,8.0
BB7828,Adidas,79.99,39.99,0.5,2015.5,3.1,28.0
DB3530,Adidas,69.99,34.99,0.5,5731.36,2.6,91.0
F34864,Adidas,59.99,29.99,0.5,3940.69,4.3,73.0
CJ8087,Adidas,49.99,24.99,0.5,44.98,3.9,1.0
F34568,Adidas,45.99,22.99,0.5,1158.7,2.9,28.0
B41812,Adidas,99.99,49.99,0.5,5668.87,3.5,63.0
CL7310,Adidas,35.99,17.99,0.5,680.02,3.3,21.0
CL7397,Adidas,55.99,27.99,0.5,4282.47,3.1,85.0
CL7624,Adidas,45.99,27.59,0.4,347.63,4.6,7.0
CL7573,Adidas,55.99,27.99,0.5,3577.12,4.1,71.0
BB7716,Adidas,65.99,32.99,0.5,4572.41,4.7,77.0
EE6318,Adidas,75.99,45.59,0.4,574.43,4.8,7.0
BC0020,Adidas,59.99,29.99,0.5,3940.69,4.4,73.0
CI9699,Adidas,55.99,27.99,0.5,2720.63,4.5,54.0
CJ8027,Adidas,39.99,19.99,0.5,2698.65,3.3,75.0
B37736,Adidas,75.99,37.99,0.5,4308.07,4.1,63.0
D97080,Adidas,129.99,64.99,0.5,7603.83,3.4,65.0
CL7308,Adidas,35.99,17.99,0.5,32.38,2.4,1.0
G27464,Adidas,119.99,59.99,0.5,2699.55,3.1,25.0
CL9966,Adidas,27.99,16.79,0.4,1722.65,2.8,57.0
BD7480,Adidas,79.99,47.99,0.4,2936.99,0.0,34.0
CI1823,Adidas,47.99,23.99,0.5,3713.65,0.0,86.0
DB0961,Adidas,79.99,39.99,0.5,4822.79,0.0,67.0
CQ2896,Adidas,109.99,54.99,0.5,6334.85,1.5,64.0
B41649,Adidas,79.99,39.99,0.5,6478.38,3.1,90.0
CQ1711,Adidas,69.99,34.99,0.5,1700.51,3.3,27.0
CI9992,Adidas,49.99,24.99,0.5,1304.48,4.7,29.0
B37725,Adidas,79.99,79.99,0.0,3599.55,3.8,25.0
CI9831,Adidas,59.99,29.99,0.5,2807.06,4.4,52.0
BB7613,Adidas,59.99,29.99,0.5,4048.65,4.9,75.0
CK1229,Adidas,42.99,21.49,0.5,2978.51,3.6,77.0
BB7829,Adidas,79.99,39.99,0.5,4030.99,4.4,56.0
B44821,Adidas,69.99,34.99,0.5,3904.88,3.2,62.0
CJ7975,Adidas,52.99,26.49,0.5,4625.15,5.0,97.0
B43651,Adidas,59.99,29.99,0.5,1889.37,4.8,35.0
F35012,Adidas,69.99,34.99,0.5,3715.94,1.0,59.0
CJ8106,Adidas,49.99,24.99,0.5,269.89,2.2,6.0
EF8729,Adidas,75.99,75.99,0.0,11763.25,1.5,86.0
BD7932,Adidas,75.99,37.99,0.5,1914.7,2.0,28.0
CL7606,Adidas,42.99,21.49,0.5,696.28,2.9,18.0
FV6448,Adidas,109.99,109.99,0.0,2573.77,4.0,13.0
G27639,Adidas,79.99,79.99,0.0,13678.29,2.8,95.0
CK9569,Adidas,37.99,18.99,0.5,1469.83,2.6,43.0
EE3649,Adidas,159.99,79.99,0.5,4463.44,3.8,31.0
CK9829,Adidas,27.99,13.99,0.5,478.46,4.2,19.0
CG5801,Adidas,79.99,39.99,0.5,4390.9,3.0,61.0
CJ0027,Adidas,42.99,21.49,0.5,309.46,3.5,8.0
CJ0070,Adidas,42.99,21.49,0.5,3597.43,3.6,93.0
CJ8989,Adidas,49.99,24.99,0.5,449.82,4.4,10.0
BB7067,Adidas,59.99,29.99,0.5,1025.66,3.4,19.0
B41810,Adidas,99.99,49.99,0.5,5488.9,2.0,61.0
G26778,Adidas,159.99,79.99,0.5,11662.54,1.5,81.0
CJ8103,Adidas,49.99,24.99,0.5,2159.14,5.0,48.0
EE6876,Adidas,159.99,95.99,0.4,12958.65,4.4,75.0
EE7246,Adidas,79.99,47.99,0.4,863.82,1.0,10.0
CK9805,Adidas,49.99,24.99,0.5,3193.72,2.2,71.0
EE5883,Adidas,129.99,77.99,0.4,9545.98,4.0,68.0
CK9785,Adidas,59.99,29.99,0.5,4102.63,4.4,76.0
CK9802,Adidas,49.99,24.99,0.5,3688.52,4.0,82.0
CK9860,Adidas,49.99,24.99,0.5,2788.88,4.4,62.0
EF1413,Adidas,159.99,95.99,0.4,1036.69,4.3,6.0
G27309,Adidas,49.99,29.99,0.4,4480.51,2.5,83.0
EE6436,Adidas,129.99,77.99,0.4,4772.99,2.6,34.0
EG8300,Adidas,65.99,46.19,0.3,2826.83,3.6,34.0
CM5922,Adidas,39.99,27.99,0.3,2720.63,3.5,54.0
CM4854,Adidas,49.99,49.99,0.0,2339.53,2.4,26.0
B43814,Adidas,49.99,49.99,0.0,8638.27,3.1,96.0
AC7045,Adidas,99.99,49.99,0.5,4229.15,0.0,47.0
D96746,Adidas,79.99,39.99,0.5,7054.24,2.2,98.0
EE3654,Adidas,159.99,79.99,0.5,9934.76,4.0,69.0
G26806,Adidas,159.99,79.99,0.5,6623.17,2.5,46.0
CQ1179,Adidas,79.99,39.99,0.5,2591.35,2.5,36.0
EE7840,Adidas,39.99,39.99,0.0,6118.47,3.3,85.0
EE4277,Adidas,119.99,83.99,0.3,8466.19,2.6,56.0
F35377,Adidas,45.99,45.99,0.0,4139.1,0.0,50.0
B37919,Adidas,119.99,59.99,0.5,5183.14,4.4,48.0
EG2363,Adidas,159.99,159.99,0.0,21886.63,3.9,76.0
CG3820,Adidas,59.99,29.99,0.5,1889.37,2.7,35.0
DB1560,Adidas,69.99,34.99,0.5,1448.59,4.2,23.0
F34428,Adidas,59.99,59.99,0.0,6262.96,3.8,58.0
F36994,Adidas,55.99,27.99,0.5,4786.29,2.5,95.0
B41648,Adidas,79.99,39.99,0.5,0.0,2.0,0.0
B37959,Adidas,75.99,37.99,0.5,4444.83,1.5,65.0
BB6744,Adidas,89.99,36.0,0.6,129.6,2.2,2.0
DB3588,Adidas,69.99,34.99,0.5,5227.51,2.4,83.0
F34563,Adidas,45.99,22.99,0.5,1158.7,3.1,28.0
F36208,Adidas,59.99,29.99,0.5,3292.9,2.2,61.0
CL7342,Adidas,29.99,14.99,0.5,1079.28,1.0,40.0
EE9721,Adidas,49.99,24.99,0.5,3013.79,3.5,67.0
FV2480,Adidas,139.99,139.99,0.0,0.0,3.8,0.0
EE5590,Adidas,89.99,53.99,0.4,8163.29,2.0,84.0
BB6918,Adidas,65.99,32.99,0.5,5641.29,4.2,95.0
EE9513,Adidas,79.99,39.99,0.5,3239.19,2.5,45.0
CP8828,Adidas,52.99,26.49,0.5,1478.14,3.9,31.0
CP9344,Adidas,79.99,39.99,0.5,6262.43,2.0,87.0
F36171,Adidas,52.99,26.49,0.5,95.36,2.4,2.0
CI9976,Adidas,52.99,26.49,0.5,4386.74,2.8,92.0
CI9701,Adidas,55.99,27.99,0.5,604.58,4.2,12.0
B44806,Adidas,79.99,39.99,0.5,5614.6,4.2,78.0
EE4577,Adidas,75.99,45.59,0.4,4923.72,3.9,60.0
BZ0109,Adidas,129.99,52.0,0.6,4118.4,2.7,44.0
F34571,Adidas,45.99,22.99,0.5,3641.62,3.0,88.0
CJ8014,Adidas,49.99,24.99,0.5,3283.69,3.8,73.0
CP8822,Adidas,52.99,26.49,0.5,47.68,2.9,1.0
F36242,Adidas,69.99,34.99,0.5,2078.41,2.5,33.0
CJ8074,Adidas,49.99,24.99,0.5,2204.12,3.5,49.0
CJ8015,Adidas,49.99,24.99,0.5,1754.3,2.0,39.0
CJ8114,Adidas,42.99,21.49,0.5,1934.1,3.2,50.0
CJ8075,Adidas,49.99,24.99,0.5,3823.47,4.2,85.0
F35444,Adidas,79.99,39.99,0.5,3239.19,1.0,45.0
EE5508,Adidas,119.99,71.99,0.4,12310.29,4.6,95.0
CJ7991,Adidas,55.99,27.99,0.5,4786.29,4.4,95.0
CL7312,Adidas,35.99,17.99,0.5,323.82,4.0,10.0
CL7611,Adidas,37.99,18.99,0.5,307.64,4.3,9.0
CK9605,Adidas,45.99,22.99,0.5,2689.83,3.1,65.0
CK9481,Adidas,42.99,21.49,0.5,1044.41,2.2,27.0
CK9505,Adidas,45.99,22.99,0.5,1903.57,3.2,46.0
CK9485,Adidas,39.99,19.99,0.5,2338.83,4.9,65.0
CL7489,Adidas,39.99,19.99,0.5,179.91,3.6,5.0
CL9947,Adidas,27.99,16.79,0.4,2871.09,2.4,95.0
EE5668,Adidas,119.99,71.99,0.4,3109.97,1.5,24.0
CK9539,Adidas,35.99,17.99,0.5,777.17,2.4,24.0
CI1702,Adidas,45.99,18.4,0.6,960.48,4.0,29.0
CI1812,Adidas,49.99,20.0,0.6,108.0,2.8,3.0
FV4298,Adidas,109.99,109.99,0.0,4949.55,4.8,25.0
CI1739,Adidas,49.99,20.0,0.6,1404.0,4.7,39.0
CI1935,Adidas,45.99,18.4,0.6,0.0,1.0,0.0
B37266,Adidas,189.99,94.99,0.5,3077.68,1.0,18.0
B37955,Adidas,75.99,37.99,0.5,820.58,3.8,12.0
BD7842,Adidas,79.99,39.99,0.5,5254.69,4.8,73.0
BD7528,Adidas,79.99,39.99,0.5,791.8,4.6,11.0
BD7840,Adidas,89.99,44.99,0.5,7774.27,4.5,96.0
CI1738,Adidas,49.99,20.0,0.6,3060.0,3.0,85.0
AQ0535,Adidas,89.99,44.99,0.5,4049.1,4.1,50.0
FV2484,Adidas,139.99,139.99,0.0,3527.75,3.1,14.0
EE8137,Adidas,49.99,29.99,0.4,3508.83,4.3,65.0
CL7455,Adidas,52.99,31.79,0.4,4863.87,4.8,85.0
EE9267,Adidas,89.99,53.99,0.4,6414.01,1.5,66.0
FW5365,Adidas,129.99,129.99,0.0,19186.52,3.3,82.0
CJ0177,Adidas,55.99,27.99,0.5,2216.81,2.9,44.0
EE8445,Adidas,55.99,33.59,0.4,3385.87,4.0,56.0
CJ0212,Adidas,45.99,22.99,0.5,1738.04,2.9,42.0
EE7917,Adidas,59.99,35.99,0.4,1295.64,4.0,20.0
EF0586,Adidas,79.99,47.99,0.4,7860.76,3.2,91.0
EE7599,Adidas,55.99,33.59,0.4,1813.86,3.6,30.0
F34403,Adidas,229.99,137.99,0.4,15399.68,1.0,62.0
EF1157,Adidas,169.99,169.99,0.0,3977.77,4.1,13.0
F34407,Adidas,149.99,89.99,0.4,0.0,4.2,0.0
G26942,Adidas,119.99,71.99,0.4,5572.03,3.4,43.0
F35379,Adidas,45.99,27.59,0.4,3029.38,4.8,61.0
F35382,Adidas,65.99,39.59,0.4,926.41,3.5,13.0
F35378,Adidas,45.99,27.59,0.4,148.99,2.2,3.0
F34400,Adidas,65.99,39.59,0.4,3420.58,3.4,48.0
EG4009,Adidas,59.99,59.99,0.0,9610.4,5.0,89.0
EE8489,Adidas,219.99,131.99,0.4,2138.24,4.5,9.0
BD7479,Adidas,79.99,47.99,0.4,431.91,2.2,5.0
EE7763,Adidas,89.99,53.99,0.4,2332.37,3.0,24.0
BC0975,Adidas,59.99,29.99,0.5,4480.51,4.9,83.0
EF8730,Adidas,75.99,45.59,0.4,3036.29,2.6,37.0
EE7762,Adidas,89.99,53.99,0.4,5928.1,5.0,61.0
EE4937,Adidas,119.99,71.99,0.4,1684.57,4.5,13.0
EE8973,Adidas,65.99,39.59,0.4,3278.05,4.5,46.0
EE8331,Adidas,69.99,41.99,0.4,1209.31,4.7,16.0
EE4762,Adidas,79.99,47.99,0.4,1986.79,4.4,23.0
EE7163,Adidas,75.99,45.59,0.4,1887.43,2.8,23.0
EE6257,Adidas,119.99,71.99,0.4,1554.98,4.7,12.0
EE4445,Adidas,75.99,45.59,0.4,5416.09,2.4,66.0
EE4443,Adidas,75.99,45.59,0.4,1887.43,4.3,23.0
EF2102,Adidas,79.99,47.99,0.4,5873.98,3.9,68.0
CM0011,Adidas,59.99,29.99,0.5,593.8,3.7,11.0
B22747,Adidas,59.99,29.99,0.5,4264.58,4.2,79.0
CM7988,Adidas,109.99,44.0,0.6,237.6,4.9,3.0
BB9280,Adidas,99.99,49.99,0.5,1169.77,4.6,13.0
BC0973,Adidas,59.99,35.99,0.4,1489.99,4.8,23.0
CL7287,Adidas,42.99,21.49,0.5,502.87,4.0,13.0
EE5790,Adidas,139.99,83.99,0.4,7407.92,3.6,49.0
CL0235,Adidas,29.99,14.99,0.5,1537.97,3.4,57.0
EF1344,Adidas,179.99,125.99,0.3,15421.18,4.9,68.0
G27506,Adidas,179.99,125.99,0.3,22451.42,4.2,99.0
F35373,Adidas,59.99,59.99,0.0,1943.68,0.0,18.0
F34394,Adidas,45.99,45.99,0.0,2235.11,3.4,27.0
DB3405,Adidas,79.99,47.99,0.4,8033.53,0.0,93.0
CK9474,Adidas,55.99,27.99,0.5,4332.85,3.6,86.0
EF8329,Adidas,59.99,35.99,0.4,971.73,3.6,15.0
CL9983,Adidas,42.99,21.49,0.5,1740.69,4.9,45.0
EF0021,Adidas,49.99,29.99,0.4,4318.56,4.2,80.0
EF8348,Adidas,39.99,23.99,0.4,1295.46,4.0,30.0
CL9985,Adidas,42.99,21.49,0.5,386.82,4.9,10.0
EF8211,Adidas,45.99,27.59,0.4,198.65,0.0,4.0
CL9990,Adidas,47.99,28.79,0.4,103.64,2.6,2.0
EF8208,Adidas,65.99,39.59,0.4,5914.75,3.8,83.0
EF1619,Adidas,45.99,45.99,0.0,7036.47,4.1,85.0
EG7224,Adidas,59.99,59.99,0.0,9502.42,4.4,88.0
CL9979,Adidas,47.99,28.79,0.4,829.15,4.5,16.0
EF1958,Adidas,45.99,45.99,0.0,2317.9,3.4,28.0
EF1806,Adidas,65.99,65.99,0.0,8789.87,3.7,74.0
EE9573,Adidas,59.99,59.99,0.0,2159.64,2.0,20.0
EF1957,Adidas,45.99,45.99,0.0,3476.84,4.7,42.0
EF1634,Adidas,59.99,59.99,0.0,1619.73,3.2,15.0
EE9577,Adidas,59.99,59.99,0.0,2159.64,3.9,20.0
G28550,Adidas,65.99,65.99,0.0,7245.7,5.0,61.0
G28551,Adidas,65.99,65.99,0.0,9265.0,3.5,78.0
EG7155,Adidas,59.99,59.99,0.0,0.0,0.0,0.0
EF1809,Adidas,69.99,69.99,0.0,3275.53,2.6,26.0
EG0963,Adidas,59.99,59.99,0.0,1295.78,4.7,12.0
CM5919,Adidas,49.99,39.99,0.2,1151.71,4.4,16.0
EF1664,Adidas,109.99,109.99,0.0,11680.94,0.0,59.0
BZ0084,Adidas,79.99,39.99,0.5,575.86,3.2,8.0
CM5920,Adidas,49.99,39.99,0.2,6622.34,4.9,92.0
CM5921,Adidas,49.99,39.99,0.2,6838.29,3.1,95.0
EF2778,Adidas,109.99,54.99,0.5,3563.35,3.6,36.0
F34053,Adidas,79.99,39.99,0.5,4678.83,3.5,65.0
B27788,Adidas,59.99,29.99,0.5,2321.23,2.6,43.0
B37945,Adidas,79.99,39.99,0.5,5686.58,5.0,79.0
B37846,Adidas,85.99,42.99,0.5,7660.82,4.9,99.0
B96323,Adidas,79.99,39.99,0.5,1943.51,4.0,27.0
DB3143,Adidas,69.99,34.99,0.5,125.96,2.6,2.0
B41825,Adidas,109.99,54.99,0.5,5740.96,4.9,58.0
F36630,Adidas,139.99,69.99,0.5,1007.86,2.5,8.0
B37787,Adidas,129.99,64.99,0.5,467.93,3.7,4.0
DB3329,Adidas,99.99,49.99,0.5,2609.48,2.4,29.0
G27808,Adidas,79.99,39.99,0.5,3311.17,3.4,46.0
DB2609,Adidas,85.99,42.99,0.5,5571.5,4.7,72.0
CJ9009,Adidas,39.99,19.99,0.5,863.57,4.4,24.0
CL0233,Adidas,8.99,4.49,0.5,290.95,3.1,36.0
CI1719,Adidas,45.99,22.99,0.5,4014.05,4.3,97.0
CM0106,Adidas,9.99,4.99,0.5,8.98,5.0,1.0
CK9437,Adidas,42.99,21.49,0.5,270.77,4.9,7.0
F34579,Adidas,55.99,27.99,0.5,906.88,3.9,18.0
